index,tweet-id,timestamp,text,app_name,comment,bug_report,topic_distribution
115,1113875167955038208,2019-04-04 18:45:09,if you are still having trouble please reach out to u here then select my account login i see an error message when i log in,snapchat,"['be', 'still', 'having_trouble', 'please_reach', 'select', 'account', 'login', 'see', 'error_message', 'log']",1,"[0.0411764705882353, 0.024509803921568634, 0.024509803921568634, 0.026361655773420485, 0.061546840958605666, 0.024509803921568634, 0.024509803921568634, 0.033769063180827896, 0.024509803921568634, 0.024509803921568634, 0.0411764705882353, 0.024509803921568634, 0.024509803921568634, 0.026361655773420485, 0.024509803921568634, 0.024509803921568634, 0.026361655773420485, 0.026361655773420485, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.057843137254901957, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.04673202614379086, 0.033769063180827896, 0.026361655773420485, 0.026361655773420485, 0.03191721132897604, 0.024509803921568634, 0.024509803921568634, 0.026361655773420485, 0.026361655773420485]"
116,1113872612801826817,2019-04-04 18:35:00,snapchat will power story and ad in other aps snapchats found an answer to the revenue problem stemming from its halted growth it will show its ad in other aps with the launch of snapchat ad,snapchat,"['power', 'story', 'ad', 'app', 'find', 'answer', 'revenue', 'problem', 'stem', 'halted_growth', 'show', 'ad', 'app', 'launch', 'ad']",1,"[0.035749653396712225, 0.02228163992869876, 0.025648643295702128, 0.03238265002970886, 0.02228163992869876, 0.02228163992869876, 0.02228163992869876, 0.02228163992869876, 0.025648643295702128, 0.027332144979203804, 0.023965141612200442, 0.02228163992869876, 0.03238265002970886, 0.04921766686472568, 0.02228163992869876, 0.02228163992869876, 0.03406615171321054, 0.03406615171321054, 0.03406615171321054, 0.02228163992869876, 0.02228163992869876, 0.06268568033273916, 0.025648643295702128, 0.02228163992869876, 0.023965141612200442, 0.025648643295702128, 0.027332144979203804, 0.06268568033273916, 0.03238265002970886, 0.035749653396712225, 0.027332144979203804, 0.02228163992869876, 0.02228163992869876, 0.03238265002970886]"
117,1113872071816306691,2019-04-04 18:32:51,day time to fix some gear follow me on snapchat hockeyrepair for behind the scene padgic echl growler railershockey nh hockey eqms bayareahockeyrepair bahr,snapchat,"['day', 'time', 'fix', 'gear', 'follow', 'hockeyrepair', 'scene', 'padgic', 'echl', 'growler', 'railershockey', 'hockey', 'eqm', 'bahr']",1,"[0.022977941176470586, 0.0247140522875817, 0.022977941176470586, 0.03165849673202614, 0.0247140522875817, 0.022977941176470586, 0.022977941176470586, 0.022977941176470586, 0.022977941176470586, 0.03860294117647058, 0.022977941176470586, 0.0247140522875817, 0.022977941176470586, 0.0247140522875817, 0.022977941176470586, 0.03860294117647058, 0.022977941176470586, 0.022977941176470586, 0.035130718954248366, 0.0247140522875817, 0.03860294117647058, 0.0247140522875817, 0.03686683006535948, 0.022977941176470586, 0.022977941176470586, 0.022977941176470586, 0.03686683006535948, 0.10457516339869279, 0.022977941176470586, 0.05422794117647057, 0.022977941176470586, 0.022977941176470586, 0.022977941176470586, 0.022977941176470586]"
118,1113871718639120385,2019-04-04 18:31:27,snapchat will power story and ad in other aps snapchats found an answer to the revenue problem stemming from its halted growth it will show its ad in other aps with the launch of snapchat ad kit and the snapchat audience network and rather than w,snapchat,"['power', 'story', 'ad', 'app', 'find', 'answer', 'revenue', 'problem', 'stem', 'halted_growth', 'show', 'ad', 'app', 'launch', 'ad', 'kit', 'audience', 'network', 'rather']",1,"[0.03529411764705882, 0.021008403361344543, 0.021008403361344543, 0.03529411764705882, 0.022595704948646128, 0.022595704948646128, 0.021008403361344543, 0.022595704948646128, 0.021008403361344543, 0.021008403361344543, 0.022595704948646128, 0.02418300653594772, 0.030532212885154064, 0.040056022408963596, 0.021008403361344543, 0.02735760971055089, 0.03688141923436041, 0.04799253034547152, 0.03211951447245565, 0.03370681605975724, 0.022595704948646128, 0.06227824463118581, 0.021008403361344543, 0.021008403361344543, 0.03370681605975724, 0.021008403361344543, 0.030532212885154064, 0.05275443510737628, 0.030532212885154064, 0.03211951447245565, 0.025770308123249302, 0.022595704948646128, 0.022595704948646128, 0.04164332399626518]"
119,1113870401338335235,2019-04-04 18:26:13,hey there there are a few reason your account could be locked learn more here team snapchat is unable to unlock your account during this time if you are seeing an generic login error message check out this link,snapchat,"['reason', 'account_could', 'locked_learn', 'team', 'be', 'unable', 'unlock', 'account', 'time', 'youre_see', 'generic_login', 'error_message', 'check', 'link']",1,"[0.042075163398692814, 0.02297794117647059, 0.02297794117647059, 0.024714052287581702, 0.03686683006535948, 0.02297794117647059, 0.024714052287581702, 0.026450163398692814, 0.02297794117647059, 0.02297794117647059, 0.02297794117647059, 0.024714052287581702, 0.024714052287581702, 0.026450163398692814, 0.024714052287581702, 0.02297794117647059, 0.02297794117647059, 0.02297794117647059, 0.02297794117647059, 0.02297794117647059, 0.03860294117647059, 0.05943627450980391, 0.054227941176470576, 0.02297794117647059, 0.02297794117647059, 0.035130718954248366, 0.02297794117647059, 0.06464460784313725, 0.02297794117647059, 0.042075163398692814, 0.024714052287581702, 0.033394607843137254, 0.02297794117647059, 0.024714052287581702]"
120,1113867750370414593,2019-04-04 18:15:41,snapchats found an answer to the revenue problem stemming from its halted growth it will show its ad in other aps with the launch of snapchat ad kit and the snapchat audience network a thursdaythoughts rhony jet bar,snapchat,"['snapchat', 'find', 'answer', 'revenue', 'problem', 'stem', 'halted_growth', 'show', 'ad', 'app', 'launch', 'ad', 'kit', 'audience', 'network', 'rhony', 'jet', 'barr']",1,"[0.039600153787004995, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673, 0.023260284505959246, 0.024894271434063822, 0.021626297577854673, 0.021626297577854673, 0.03469819300269127, 0.03633217993079584, 0.021626297577854673, 0.024894271434063822, 0.03633217993079584, 0.029796232218377544, 0.03469819300269127, 0.03143021914648211, 0.021626297577854673, 0.08208381391772393, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673, 0.054306036139946154, 0.06084198385236445, 0.028162245290272964, 0.024894271434063822, 0.0330642060745867, 0.021626297577854673, 0.021626297577854673, 0.0330642060745867]"
121,1113865206810251264,2019-04-04 18:05:34,snapchat is releasing snapchat original to hopefulytake care of their long form content problem nbc has million monthly viewer on the platform already snapartnersumit,snapchat,"['be', 'release', 'snapchat', 'original', 'hopefullytake', 'care', 'long', 'form', 'content', 'problem', 'monthly', 'viewer', 'platform', 'already']",1,"[0.023342670401493938, 0.023342670401493938, 0.023342670401493938, 0.03745201784417471, 0.025106338831829035, 0.023342670401493938, 0.03921568627450981, 0.03921568627450981, 0.023342670401493938, 0.023342670401493938, 0.023342670401493938, 0.023342670401493938, 0.023342670401493938, 0.023342670401493938, 0.023342670401493938, 0.025106338831829035, 0.025106338831829035, 0.03921568627450981, 0.023342670401493938, 0.025106338831829035, 0.0480340284261853, 0.08154372860255214, 0.023342670401493938, 0.023342670401493938, 0.023342670401493938, 0.028633675692499225, 0.023342670401493938, 0.028633675692499225, 0.023342670401493938, 0.049797696856520385, 0.030397344122834326, 0.025106338831829035, 0.03216101255316942, 0.023342670401493938]"
122,1113865180889399301,2019-04-04 18:05:28,snapchat will power story and ad in other aps snapchats found an answer to the revenue problem stemming from its halted growth it will show its ad in other aps with the launch of snapchat ad kit and the snapchat audience n,snapchat,"['power', 'story', 'ad', 'app', 'find', 'answer', 'revenue', 'problem', 'stem', 'halted_growth', 'show', 'ad', 'app', 'launch', 'ad', 'kit', 'audience']",1,"[0.037966166858900426, 0.021626297577854673, 0.021626297577854673, 0.03633217993079585, 0.021626297577854673, 0.024894271434063822, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673, 0.02326028450595925, 0.02326028450595925, 0.03469819300269127, 0.044502114571318724, 0.021626297577854673, 0.02326028450595925, 0.029796232218377548, 0.039600153787004995, 0.03633217993079585, 0.0330642060745867, 0.021626297577854673, 0.06901191849288733, 0.02326028450595925, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673, 0.029796232218377548, 0.062475970780469035, 0.03143021914648212, 0.024894271434063822, 0.026528258362168395, 0.021626297577854673, 0.021626297577854673, 0.04286812764321415]"
123,1113864226316013568,2019-04-04 18:01:40,snapchat will launch snapchat audience network to put ad in other people is aps and split the dollar to solve its growthad inventory revenue problem,snapchat,"['launch', 'audience', 'network', 'put', 'ad', 'people', 'app', 'split', 'dollar', 'solve', 'growth', 'ad', 'inventory', 'revenue', 'problem']",1,"[0.023342670401493928, 0.023342670401493928, 0.023342670401493928, 0.04097935470484489, 0.030397344122834315, 0.023342670401493928, 0.025106338831829028, 0.025106338831829028, 0.025106338831829028, 0.023342670401493928, 0.039215686274509796, 0.025106338831829028, 0.03392468098350451, 0.028633675692499215, 0.023342670401493928, 0.028633675692499215, 0.03392468098350451, 0.03216101255316941, 0.023342670401493928, 0.023342670401493928, 0.023342670401493928, 0.023342670401493928, 0.025106338831829028, 0.023342670401493928, 0.025106338831829028, 0.03568834941383961, 0.04450669156551509, 0.06743438115987134, 0.03392468098350451, 0.03216101255316941, 0.028633675692499215, 0.025106338831829028, 0.023342670401493928, 0.03392468098350451]"
124,1113862867734925312,2019-04-04 17:56:16,yeah i have the samsung s and my snap at crystal clear fixing to get the s so we will see,snapchat,"['have', 'samsung', 'snap', 'crystal', 'clear', 'fix', 'get', 'well', 'see']",1,"[0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.03419701213818861, 0.040149393090569564, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.03816526610644258, 0.03221288515406163, 0.026260504201680676, 0.03618113912231559, 0.026260504201680676, 0.03221288515406163, 0.02824463118580766, 0.04411764705882353, 0.04411764705882353, 0.02824463118580766, 0.026260504201680676, 0.03221288515406163, 0.026260504201680676]"
125,1113861958896365568,2019-04-04 17:52:40,can not wait for my application to crash when i use this,snapchat,"['wait', 'app', 'crash', 'use']",1,"[0.03193981995313851, 0.03822912812923914, 0.027746947835738087, 0.027746947835738087, 0.03193981995313851, 0.027746947835738087, 0.03403625601183872, 0.027746947835738087, 0.027746947835738087, 0.03613269207053892, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.042422000246639564, 0.027746947835738087, 0.027746947835738087, 0.027746947835738087, 0.03613269207053892, 0.027746947835738087, 0.027746947835738087]"
126,1113838350144811008,2019-04-04 16:18:51,its about time for snapchat to fix that glitch where youre trying to look at someone message and it blur it out and you can not see it so you have to exit out,snapchat,"['time', 'snapchat', 'fix', 'glitch', 'try', 'look', 'someone', 'message', 'blur', 'can', 'not', 'see', 'have', 'exit']",1,"[0.044512057696641856, 0.025354969574036504, 0.03301780482307864, 0.025354969574036504, 0.034933513635339176, 0.025354969574036504, 0.029186387198557574, 0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.03876493125986025, 0.025354969574036504, 0.029186387198557574, 0.02727067838629704, 0.02727067838629704, 0.044512057696641856, 0.044512057696641856, 0.02727067838629704, 0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.04259634888438132, 0.031102096010818106, 0.025354969574036504, 0.036849222447599715, 0.025354969574036504, 0.025354969574036504, 0.025354969574036504, 0.02727067838629704]"
127,1113833678810091520,2019-04-04 16:00:17,snapchat is still not working you said you was getting your team to fix the issue why havent you done it,snapchat,"['be', 'still', 'not', 'work', 'say', 'get', 'team', 'fix', 'issue', 'do']",1,"[0.02626050420168068, 0.028244631185807664, 0.02626050420168068, 0.028244631185807664, 0.02626050420168068, 0.02626050420168068, 0.028244631185807664, 0.028244631185807664, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.028244631185807664, 0.02626050420168068, 0.02626050420168068, 0.04610177404295052, 0.04411764705882354, 0.02626050420168068, 0.02626050420168068, 0.02626050420168068, 0.036181139122315596, 0.028244631185807664, 0.02626050420168068, 0.04411764705882354, 0.02626050420168068, 0.040149393090569564, 0.042133520074696555, 0.02626050420168068]"
128,1113831834876633089,2019-04-04 15:52:58,on my samsung s my camera on snapchat is just constantly zoomed confused at the issue may have happened due to recent update was fine before that,snapchat,"['samsung', 'camera', 'be', 'constantly', 'zoom', 'confuse', 'issue', 'may', 'have', 'happen', 'due', 'recent', 'update', 'fine']",1,"[0.038056082648113006, 0.023719165085389, 0.0255112797807295, 0.023719165085389, 0.0255112797807295, 0.0290955091714105, 0.039848197343453504, 0.0255112797807295, 0.023719165085389, 0.03447185325743201, 0.027303394476069998, 0.023719165085389, 0.023719165085389, 0.023719165085389, 0.023719165085389, 0.039848197343453504, 0.023719165085389, 0.027303394476069998, 0.0255112797807295, 0.023719165085389, 0.0255112797807295, 0.032679738562091505, 0.04164031203879401, 0.0290955091714105, 0.050600885515496505, 0.0255112797807295, 0.0255112797807295, 0.04164031203879401, 0.030887623866751, 0.038056082648113006, 0.030887623866751, 0.0255112797807295, 0.027303394476069998, 0.023719165085389]"
129,1113831325272817664,2019-04-04 15:50:56,it might actually be deliberately bad to get people to buy an apple phone i know that is what happened with snapchat the meme of android phone taking bad picture came from android snapchat compressing photo more than the io version,snapchat,"['may', 'actually', 'deliberately', 'bad', 'get', 'people', 'buy', 'apple', 'phone', 'know', 's', 'happen', 'meme', 'android', 'phone', 'take', 'bad', 'picture', 'come', 'android', 'compress', 'photo', 'io', 'version']",1,"[0.021626297577854673, 0.021626297577854673, 0.039600153787004995, 0.04286812764321414, 0.021626297577854673, 0.047770088427527856, 0.06410995770857361, 0.021626297577854673, 0.028162245290272964, 0.021626297577854673, 0.024894271434063822, 0.021626297577854673, 0.03796616685890042, 0.03633217993079584, 0.0330642060745867, 0.023260284505959246, 0.021626297577854673, 0.021626297577854673, 0.03143021914648211, 0.021626297577854673, 0.021626297577854673, 0.03143021914648211, 0.06410995770857361, 0.03633217993079584, 0.023260284505959246, 0.023260284505959246, 0.021626297577854673, 0.023260284505959246, 0.03143021914648211, 0.0330642060745867, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673, 0.021626297577854673]"
130,1113817182281129987,2019-04-04 14:54:44,i do not get out of bed in the morning until i get my fix on all social medium platform woke up to zero post on snapchat ig and twitter now my day be like,snapchat,"['do', 'not', 'get', 'bed', 'morning', 'get', 'fix', 'social_media', 'platform', 'wake', 'post', 'twitt', 'day', 'pic_twitter', 'com', 'kkonhubc']",1,"[0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.06525054466230937, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.0411764705882353, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.024509803921568634, 0.026361655773420485, 0.039324618736383446, 0.0411764705882353, 0.033769063180827896, 0.024509803921568634, 0.026361655773420485, 0.05043572984749456, 0.024509803921568634, 0.024509803921568634, 0.0374727668845316, 0.024509803921568634, 0.030065359477124187, 0.026361655773420485, 0.026361655773420485, 0.024509803921568634, 0.024509803921568634, 0.035620915032679744, 0.026361655773420485, 0.024509803921568634, 0.024509803921568634, 0.028213507625272336]"
131,1113808027843538949,2019-04-04 14:18:22,the struggle is real i feel broken disgusted click the link in my bio to watch my latest vlog sw cw add me on snapchat rachelyn follow my weight loss journey on youtube,snapchat,"['struggle', 'be', 'real', 'feel', 'break', 'ugh', 'click', 'link', 'bio', 'watch', 'late', 'vlog', 'sw', 'add', 'snapchat', 'rachellynn', 'follow', 'weight', 'loss', 'journey', 'youtube']",1,"[0.022595704948646125, 0.035294117647058816, 0.022595704948646125, 0.030532212885154057, 0.035294117647058816, 0.05910364145658261, 0.021008403361344536, 0.032119514472455646, 0.021008403361344536, 0.021008403361344536, 0.033706816059757234, 0.022595704948646125, 0.027357609710550884, 0.036881419234360405, 0.021008403361344536, 0.021008403361344536, 0.024183006535947713, 0.022595704948646125, 0.036881419234360405, 0.033706816059757234, 0.021008403361344536, 0.022595704948646125, 0.021008403361344536, 0.046405228758169915, 0.022595704948646125, 0.022595704948646125, 0.035294117647058816, 0.04005602240896358, 0.022595704948646125, 0.025770308123249295, 0.035294117647058816, 0.036881419234360405, 0.04005602240896358, 0.027357609710550884]"
