id,appTitle,userName,date,score,text,original_text,bug_report
612440,Maps - Navigate & Explore,Adam Nguyen,"February 18, 2019",1,i am a simple person that just need simple aps to work i work a roadside assistance and to be honest i have been let down to many time my goole map when there is an emergency i just want to get there and not get sent around and around this application can not tell if i am on the street or the highway this application also can not help when i need to know which exit is correct like when getting of of this application doe say north or south until this application is too late i am gon na try wave and i have heard great thing about that application,i am a simple person that just needs simple apps to work. i work as roadside assistance and to be honest i have been let down to many times my google maps. when there is an emergency i just want to get there and not get sent around and around. this application cannot tell if i am on the street or the highway. this application also cannot help when i need to know which exit is correct. like when getting of of  this application doesnt say north or south until this application is too late. i am gonna try waze and i have heard great things about that application.,
612442,Maps - Navigate & Explore,shubham mahant,"February 18, 2019",3,i like this application and i use this application every day but now when i press navigation icon this application dint navigate,i like this application and i use this application every day but now when i press nevigation icon this application didnt nevigate,
612444,Maps - Navigate & Explore,RAMAKRISHNAN KOGULAN,"February 18, 2019",3,online map is must,offline map is must,
612453,Maps - Navigate & Explore,Marius Oprean,"February 18, 2019",1,you keep saying the same thing over and over what is new,you keep saying the same thing over and over. what is new?,
612460,Maps - Navigate & Explore,,"February 18, 2019",1,hey goole map thieving no good sorry just the worse application that is on the planet i would not recommend it to my worst enemy,"hey google maps , thieving no good sorry, just the worse application that is on the planet, i would not recommend it to my worst enemy!",
612466,Maps - Navigate & Explore,thajuddin km,"February 18, 2019",5,good and useful,good and useful .,
612469,Maps - Navigate & Explore,Mr anil kumar,"February 18, 2019",5,unique water tank cleaner service,unique water tank cleaners service,
612467,Maps - Navigate & Explore,,"February 18, 2019",5,its so helpful i was so apriceate to goole for create a this application,its so helpfull i was so apriceate to google for create a this application,
612468,Maps - Navigate & Explore,Vipul Bajpai,"February 18, 2019",5,this is a wonderful application,this is a wonderful application.,
612471,Maps - Navigate & Explore,Boobathiparthi K,"February 18, 2019",3,worst application its showing wrong info need to update more,worst application. its showing wrong info. need to update more,
612472,Maps - Navigate & Explore,mohit garg,"February 18, 2019",1,this version is not good this version automatically closed when we start we tour,this version is not good this version automaticly closed when we start we tour,
612473,Maps - Navigate & Explore,Elizondo Kids,"February 18, 2019",1,it is updating by it take up too much space,"it is updating by it, takes up too much space.",
612481,Maps - Navigate & Explore,,"February 18, 2019",3,why the you by yet to grin,why the you by ygt to grin,
612483,Maps - Navigate & Explore,Drama Club,"February 18, 2019",2,update the delhi metro map,update the delhi metro map,
612486,Maps - Navigate & Explore,jitender verma,"February 18, 2019",1,unable to use live running status,unable to use live running status,
612491,Maps - Navigate & Explore,,"February 18, 2019",5,good for city n urban metro life,"good for city n urban, metro life",
612496,Maps - Navigate & Explore,Philip Fourie,"February 10, 2019",4,need more detour or alternative route option add functionality that allows you to choose from endless number of alternative route default for drive should be navigate not dismiss need a one tap option for commute,need more detour or alternative route options. add functionality that allows you to choose from endless number of alternative routes. # default for drive should be navigate not dismiss. need a one tap option for commute.,
612502,Maps - Navigate & Explore,Ross Parker,"February 10, 2019",1,not good can not delete route,not good cannot delete routes,
612506,Maps - Navigate & Explore,Jisan Sam Oommen,"February 10, 2019",5,new update bring lot of problem a not showing all detail properly mistake in current location,"new updates bring lot of problems as not showing all details properly, mistakes in current location",
612508,Maps - Navigate & Explore,Faris Chungath,"February 10, 2019",1,did not work properly,did not work properly,
612509,Maps - Navigate & Explore,Naing Linn Aung,"February 10, 2019",5,thanks so much,thanks so much.,
612515,Maps - Navigate & Explore,Utsav Goswami,"February 10, 2019",5,very greatest application in my device to provide any location,very greatest application in my device. to provide any location.,
612520,Maps - Navigate & Explore,,"February 10, 2019",5,this application is very important application i very like this,this application is very imporyrnt application i very like yhis,
612532,Maps - Navigate & Explore,Rajesh Koted,"February 10, 2019",1,install nazi ho aha he,install nahi ho raha he,
612527,Maps - Navigate & Explore,A Google User,"February 10, 2019",1,screwglever changing application that fails with every update then cease to function for day on end then get an update to fix the problem just before a new update come out and brick the application yet again they should have left the application alone year ago when the application actually was a useful gps navigator a is with everything goole it is just useless junk now,screwgle.ever changing application that fails with every update then ceases to function for days on end then gets an update to fix the problem just before a new update comes out and bricks the application yet again. they should have left the application alone years ago when the application actually was a useful gps navigator. as is with everything google it is just useless junk now.,
612529,Maps - Navigate & Explore,r.sudhakr raj,"February 10, 2019",1,very very bad for the application,very very bad for the application,
612543,Maps - Navigate & Explore,Mike McGlothlin,"February 10, 2019",4,my goto during the work day to get from customer to customer,"my ""go-to"" during the work day to get from customer to customer.",
612546,Maps - Navigate & Explore,cathie moss,"February 10, 2019",3,i have someone i share location with but theirs very seldom update sometimes for hour so help would be appreciated,i have someone i share location with but theirs very seldom updates. sometimes for hours. so help would be appreciated.,
612548,Maps - Navigate & Explore,Tommy Chan,"February 10, 2019",5,use the online map daily,use the offline maps daily,
612550,Maps - Navigate & Explore,,"February 10, 2019",1,sell update tape tidal ada guyana,selalu update tapi tidak ada gunanya .,
612552,Maps - Navigate & Explore,A Google User,"February 10, 2019",1,the bird see view when starting my trip is insanely stupid if i amin traffic i amin traffic just stay in eye view forever,"the bird is-eye view when starting my trip is insanely stupid. if i amin traffic, i amin traffic just stays in -eye view forever.",
612554,Maps - Navigate & Explore,Rahmat Perween,"February 12, 2019",5,ab koi pushkin nh,ab koi mushkil nhi.,
612556,Maps - Navigate & Explore,Suneelkumar Savita,"February 12, 2019",5,year ok thanks for god, year ok thanks for god,
612560,Maps - Navigate & Explore,,"February 12, 2019",5,best application go in any city of india it show correct location thank you,best application. go in any city of india it shows correct location. . thank you.,
612568,Maps - Navigate & Explore,George Reynolds,"February 12, 2019",4,goole map application keep stopping rating zero i have had the phone nokia for three month and paid good money to adacom four day ago thank you for the prompt reply just found the prompt reply by accident after following your advice goole map application now appears to be working thank you and regard george reynolds,"google maps application keeps stopping. rating zero. i have had the phone, nokia , for three months and paid good money to vodacom four days ago! thank you for the prompt reply (just found the prompt reply by accident). after following your advice google maps application now appears to be working. thank you and regards, george reynolds",
