tweet-id,timestamp,text,app_name,comment,bug_report
1132207940658782208,2019-05-25 08:53:03,"@Google my Google Assistant doesn't reply to questions like ""Can you tell me the latest news?"" 
The assistant simply crashes and the the phone gets back to the previous app. All the other questions/commands work correctly.
How can I solve the problem?",google,"['assistant', 'do', 'not', 'reply', 'question', 'tell', 'late', 'news', 'assistant', 'simply', 'crash', 'phone', 'get', 'back', 'previous', 'app', 'question', 'command', 'work', 'correctly', 'solve', 'problem']",1
1123605476023738373,2019-05-01 15:09:55,"@Google I could see the UI issue for google app in iphone 7, please check attached screen shot. pic.twitter.com/cbTDKmzWSN",google,"['could', 'see', 'issue', 'app', 'iphone', 'check', 'attach', 'screen', 'shoot', 'pic_twitter', 'com', 'cbtdkmzwsn']",1
1128391401375449093,2019-05-14 20:07:29,"Why is @waze far superior than you guys? You're Google, how can Google Maps possibly be this bad? Also why do you have a monopoly with @Android where Waze can't be a default map app? Step your game up, you won't be able to force people forever.",google,"['be', 'far', 'superior', 'guy', 'be', 'google_map', 'possibly', 'bad', 'also', 'do', 'have', 'monopoly', 'waze', 'can', 'not', 'default', 'map', 'app', 'step', 'game', 'will', 'not', 'able', 'force', 'people', 'forever']",1
1128391401375449093,2019-05-14 20:07:29,"Why is @waze far superior than you guys? You're Google, how can Google Maps possibly be this bad? Also why do you have a monopoly with @Android where Waze can't be a default map app? Step your game up, you won't be able to force people forever.",google,"['be', 'far', 'superior', 'guy', 'be', 'google_map', 'possibly', 'bad', 'also', 'do', 'have', 'monopoly', 'waze', 'can', 'not', 'default', 'map', 'app', 'step', 'game', 'will', 'not', 'able', 'force', 'people', 'forever']",1
1128137080859533312,2019-05-14 03:16:54,@Google @YouTube can we get a patch or something so I can YouTube on my chromecast can do every app but YouTube. Been broke for months,google,"['get', 'patch', 'something', 'youtube', 'chromecast', 'do', 'app', 'youtube', 'be', 'broke', 'month']",1
1132554127458705408,2019-05-26 07:48:40,@Google you should fix your @googledocs app for iOS because it just cost me 9 hours of work because it just never saved. 9 hours and about 18 pages of work. You fucked me real nice ,google,"['fix', 'app', 'io', 'cost', 'hour', 'work', 'never', 'save', 'hour', 'page', 'work', 'fuck', 'real', 'nice']",1
1127626671799132161,2019-05-12 17:28:43,"@google YouTube Android app updates while in use. You clowns havent gotten past day one shit. the customer experience is the top priority. the fact that you'd let an app update while in use doesn't give me confidence that these ""bug fixes"" are even doing anything of value. scrubs",google,"['youtube', 'android', 'app', 'update', 'use', 'clown', 'have', 'not', 'get', 'past', 'day', 'shit', 'customer', 'experience', 'be', 'top', 'priority', 'fact', 'would', 'let', 'app', 'update', 'use', 'do', 'not', 'give', 'confidence', 'bug', 'fix', 'even', 'do', 'anything', 'value', 'scrub']",1
1127206864121401346,2019-05-11 13:40:33,"@Google On iOS Gmail app, I cannot insert attachment from iOS Files App by dragging, nor is it selectable option when browsing for attachments. Only Camera Roll is accessible. Google Dive option only allows linking, which I do not want to use. Please fix.",google,"['io', 'gmail', 'app', 'can', 'not', 'insert', 'attachment', 'io', 'file', 'app', 'dragging', 'be', 'selectable', 'option', 'browse', 'attachment', 'camera_roll', 'be', 'accessible', 'dive', 'option', 'allow', 'link', 'do', 'not', 'want', 'use', 'fix']",1
1124031677494439938,2019-05-02 19:23:30,"@Google This looks really bad  Same in both stable and beta tester group. Plus still no dark mode (I'm UK based using a oneplus5 running Android Pie) Sent feedback in app, but screenshot tool doesn't clip this image, only the initial front page of the app. pic.twitter.com/uhZuAY1BF1",google,"['look', 'really', 'bad', 'stable', 'beta', 'tester', 'group', 'still', 'dark_mode', 'be', 'uk', 'base', 'use', 'oneplus', 'run', 'android', 'pie', 'send', 'feedback', 'app', 'screenshot', 'tool', 'do', 'not', 'clip', 'image', 'initial', 'front', 'page', 'app', 'pic_twitter', 'com', 'uhzuay', 'bf']",1
1123936548116889613,2019-05-02 13:05:29,"@Google @gmail what is going on with password resets.  1st I had an issue 3 days ago trying to help my aunt reset her password,  now i can't reset my own.  Even when your Gmail app pre populated the verification code from my text messages.",google,"['be', 'go', 'password', 'reset', 'issue', 'try', 'help', 'aunt', 'reset', 'password', 'can', 'not', 'reset', 'even', 'gmail', 'app', 'pre', 'populated', 'verification_code', 'text', 'message']",1
