index,tweet-id,timestamp,text,app_name,comment,bug_report,topic_distribution
0,1118302423418834944,2019-04-16 23:57:29,if you are still having trouble please reach out to u here then select my account login i see an error message when i log in,snapchat,"['be', 'still', 'having_trouble', 'please_reach', 'select', 'account', 'login', 'see', 'error_message', 'log']",1,"[0.02506265664160402, 0.02506265664160402, 0.11083263714842667, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.044555834029518265, 0.02506265664160402, 0.02506265664160402, 0.042606516290726835, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402]"
1,1118301420401430528,2019-04-16 23:53:30,pleasure to speak with you tonight john have me on any time one clarification for your post above the snapchat post in question was made over the weekend not during school hour this issue for carmel is the violation of the behavior agreement all student sign,snapchat,"['pleasure', 'speak', 'tonight', 'john', 'have', 'time', 'clarification', 'post', 'post', 'question', 'make', 'weekend', 'not', 'school', 'hour', 'issue', 'carmel', 'be', 'violation', 'behavior', 'agreement', 'student', 'sign']",1,"[0.026757369614512486, 0.020408163265306128, 0.0235827664399093, 0.0378684807256236, 0.06802721088435378, 0.03151927437641725, 0.029931972789115656, 0.020408163265306128, 0.020408163265306128, 0.023582766439909305, 0.020408163265306128, 0.03469387755102042, 0.020408163265306128, 0.029931972789115663, 0.03786848072562359, 0.03310657596371883, 0.021995464852607716, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.023582766439909305, 0.03310657596371884, 0.03469387755102042, 0.020408163265306128, 0.031519274376417244, 0.020408163265306128, 0.021995464852607716, 0.025170068027210894, 0.031519274376417244, 0.020408163265306128, 0.03469387755102042, 0.04897959183673472, 0.021995464852607716, 0.04897959183673472, 0.020408163265306128]"
2,1118298994868936704,2019-04-16 23:43:52,hey there there are a few reason your account could be locked learn more here team snapchat is unable to unlock your account during this time if you are seeing an generic login error message check out this link,snapchat,"['reason', 'account_could', 'locked_learn', 'team', 'be', 'unable', 'unlock', 'account', 'time', 'youre_see', 'generic_login', 'error_message', 'check', 'link']",1,"[0.02232142857142857, 0.02232142857142857, 0.2306547619047619, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.025793650793650792, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02405753968253968, 0.02232142857142857, 0.02232142857142857, 0.027529761904761904, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857]"
3,1118296491393728512,2019-04-16 23:33:55,hello i have a problem with my account and i can not connect to him with my mail and my id can i have help please i got email identity card et account name to prove it help me please,snapchat,"['have', 'problem', 'account', 'can', 'not', 'connect', 'mail', 'would', 'have', 'help', 'got', 'email', 'identity', 'card', 'account', 'name', 'prove', 'help', 'please']",1,"[0.024213075060532684, 0.024213075060532684, 0.04304546677428033, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.05811138014527846, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.07129405434490181, 0.02986279257465698, 0.024213075060532684, 0.03551251008878126, 0.02609631423190745, 0.024213075060532684, 0.024213075060532684, 0.03551251008878127, 0.026096314231907447, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.026096314231907447, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.039278988431530805, 0.02797955340328221, 0.024213075060532684]"
4,1118287686970892289,2019-04-16 22:58:56,hey kat sorry to hear you are having trouble getting back into your account will you please dm u a screnshot of the error message you are seeing when you try to log in,snapchat,"['kat', 'sorry', 'hear', 'be', 'having_trouble', 'get', 'back', 'account', 'screenshot', 'error_message', 'seeing', 'try', 'log']",1,"[0.024213075060532687, 0.041162227602905575, 0.06752757600215228, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.05811138014527847, 0.03927898843153081, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.02609631423190745, 0.024213075060532687, 0.056228140973903704, 0.024213075060532687]"
5,1118286965269565441,2019-04-16 22:56:03,please push out an update to fix the microphone on the oneplust i can not hear myself in some application like snapchat,snapchat,"['push', 'update', 'fix', 'microphone', 'oneplus', 'can', 'not', 'hear', 'application']",1,"[0.02506265664160401, 0.02506265664160401, 0.02506265664160401, 0.03480924533556112, 0.02506265664160401, 0.028961292119186854, 0.02506265664160401, 0.02506265664160401, 0.027011974380395435, 0.03285992759676971, 0.02506265664160401, 0.03091060985797828, 0.02506265664160401, 0.02701197438039543, 0.02506265664160401, 0.02701197438039543, 0.03091060985797828, 0.02506265664160401, 0.04065719855193539, 0.028961292119186854, 0.03091060985797828, 0.02506265664160401, 0.02506265664160401, 0.04845446950710108, 0.02506265664160401, 0.027011974380395435, 0.027011974380395435, 0.02701197438039543, 0.028961292119186854, 0.028961292119186854, 0.027011974380395435, 0.02506265664160401, 0.02506265664160401, 0.044555834029518245, 0.02506265664160401]"
6,1118281362149138433,2019-04-16 22:33:48,that ada follows nina on ig twitter and even on snapchat just to monitor her movement and life me i do not even follow their favorite on social medium so why must she monitor nina if is not witch craft then i do not know what her problem is,snapchat,"['ada', 'follow', 'nina', 'ig', 'twitter', 'even', 'snapchat', 'monitor', 'movement', 'life', 'do', 'not', 'even', 'follow', 'fav', 'social_media', 'must', 'monitor', 'nina', 'be', 'not', 'witch', 'craft', 'do', 'not', 'know', 'problem', 'be']",1,"[0.02501202501202501, 0.036796536796536786, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.03342953342953343, 0.08056758056758057, 0.02164502164502164, 0.02164502164502164, 0.023328523328523323, 0.023328523328523323, 0.031746031746031744, 0.023328523328523323, 0.03342953342953342, 0.03679653679653679, 0.023328523328523327, 0.02164502164502164, 0.02164502164502164, 0.03679653679653679, 0.046897546897546896, 0.02164502164502164, 0.04858104858104858, 0.02164502164502164, 0.02164502164502164, 0.045214045214045206, 0.02669552669552669, 0.02164502164502164, 0.02164502164502164, 0.02669552669552669, 0.02164502164502164, 0.02164502164502164, 0.030062530062530058, 0.02164502164502164]"
7,1118272551405457408,2019-04-16 21:58:47,hm please reach out to u here then select my account login i see an error message when i log in to submit a ticket so that we may look into this further,snapchat,"['hmmmm', 'please_reach', 'select', 'account', 'login', 'see', 'error_message', 'log', 'submit_ticket', 'may', 'look']",1,"[0.026546250684181698, 0.024630541871921163, 0.10892172961138472, 0.024630541871921163, 0.03612479474548438, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.04378762999452652, 0.024630541871921163, 0.024630541871921163, 0.041871921182265986, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.028461959496442236, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163, 0.024630541871921163]"
8,1118235156278599685,2019-04-16 19:30:11,my snapchat memory never fail to remind me how long we been fucking with each other,snapchat,"['memorie', 'never_fail', 'remind', 'long', 'be', 'fuck']",1,"[0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759617, 0.025510204081632633, 0.04336734693877548, 0.041383219954648505, 0.03344671201814056, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04733560090702945, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.035430839002267546, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03146258503401358, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633]"
9,1118218495605526530,2019-04-16 18:23:59,bruh i keep on refreshing youtube instagram twitter and snapchat just thinking there gon na be another fresh new post story video tweet and whatever to enjoy but there not its a bit of a problem,snapchat,"['bruh', 'keep', 'refresh', 'youtube', 'instagram', 'thinking', 'go', 'fresh', 'new', 'post', 'story', 'video', 'tweet', 'enjoy', 'not', 'bit', 'problem']",1,"[0.025793650793650792, 0.0275297619047619, 0.022321428571428565, 0.022321428571428565, 0.02405753968253968, 0.022321428571428565, 0.03273809523809524, 0.024057539682539677, 0.04141865079365079, 0.022321428571428565, 0.03794642857142857, 0.022321428571428565, 0.03447420634920634, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.03621031746031746, 0.022321428571428565, 0.03621031746031746, 0.03794642857142857, 0.05183531746031747, 0.03621031746031746, 0.022321428571428565, 0.03447420634920635, 0.024057539682539677, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.05357142857142858, 0.022321428571428565, 0.022321428571428565, 0.024057539682539677]"
