tweets,tweets_distribution,reviews,reviews_dist,gsd_score
yo if i get home after work and there not a valentine card for me ima be pissed not even snapchat have had the gut to send me one i know i ambad but cmon,"[0.036124794745484384, 0.026546250684181708, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.02654625068418171, 0.024630541871921173, 0.026546250684181708, 0.03420908593322385, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.061029009304871366, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.02846195949644225, 0.024630541871921173, 0.024630541871921173, 0.04378762999452654, 0.026546250684181708, 0.024630541871921173, 0.02846195949644225, 0.04570333880678707, 0.024630541871921173, 0.024630541871921173, 0.03420908593322385, 0.024630541871921173, 0.026546250684181708, 0.038040503557744916]",lucky if the camera hold out lag central,"[0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.034685479129923556, 0.026455026455026443, 0.026455026455026443, 0.05526161081716635, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.0408583186360964, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04085831863609639, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.030570252792475]",0.0634751618035088
i didnt create the account is my defense can not help i had girl messaging me thinking i was ian on the new snapchat and was wanting to meet up and i just couldnt tell them it wasnt ian they would of been heart broken girl are crazy for ian i just have to say that,"[0.021645021645021644, 0.04521404521404521, 0.021645021645021644, 0.02837902837902838, 0.021645021645021644, 0.021645021645021644, 0.07046657046657048, 0.07383357383357385, 0.021645021645021644, 0.033429533429533434, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.023328523328523327, 0.026695526695526696, 0.02332852332852333, 0.023328523328523327, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.023328523328523327, 0.0468975468975469, 0.03342953342953342, 0.021645021645021644, 0.02332852332852333, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.025012025012025013, 0.03511303511303512, 0.021645021645021644, 0.023328523328523327, 0.021645021645021644, 0.03511303511303512, 0.03848003848003848]",where is sham and my song where is it oh my god,"[0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.06593406593406599, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482]",0.11158952715573627
i didnt create the account is my defense can not help i had girl messaging me thinking i was ian on the new snapchat and was wanting to meet up and i just couldnt tell them it wasnt ian they would of been heart broken girl are crazy for ian i just have to say that,"[0.021645021645021644, 0.04521404521404521, 0.021645021645021644, 0.02837902837902838, 0.021645021645021644, 0.021645021645021644, 0.07046657046657048, 0.07383357383357385, 0.021645021645021644, 0.033429533429533434, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.023328523328523327, 0.026695526695526696, 0.02332852332852333, 0.023328523328523327, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.023328523328523327, 0.0468975468975469, 0.03342953342953342, 0.021645021645021644, 0.02332852332852333, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.025012025012025013, 0.03511303511303512, 0.021645021645021644, 0.023328523328523327, 0.021645021645021644, 0.03511303511303512, 0.03848003848003848]",i like the new update i just hate that ya took the good stuff off like save to camera roll and font and layer like why,"[0.02797955340328221, 0.024213075060532684, 0.02797955340328221, 0.024213075060532684, 0.024213075060532684, 0.02797955340328221, 0.05246166263115416, 0.03174603174603174, 0.026096314231907444, 0.035512510088781264, 0.024213075060532684, 0.024213075060532684, 0.02797955340328221, 0.026096314231907444, 0.024213075060532684, 0.026096314231907447, 0.024213075060532684, 0.026096314231907444, 0.0392789884315308, 0.026096314231907447, 0.024213075060532684, 0.026096314231907444, 0.027979553403282207, 0.024213075060532684, 0.026096314231907444, 0.024213075060532684, 0.024213075060532684, 0.026096314231907444, 0.024213075060532684, 0.026096314231907444, 0.03551251008878127, 0.026096314231907447, 0.024213075060532684, 0.05246166263115416, 0.03739574926015602]",0.11238495895640778
i didnt create the account is my defense can not help i had girl messaging me thinking i was ian on the new snapchat and was wanting to meet up and i just couldnt tell them it wasnt ian they would of been heart broken girl are crazy for ian i just have to say that,"[0.021645021645021644, 0.04521404521404521, 0.021645021645021644, 0.02837902837902838, 0.021645021645021644, 0.021645021645021644, 0.07046657046657048, 0.07383357383357385, 0.021645021645021644, 0.033429533429533434, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.023328523328523327, 0.026695526695526696, 0.02332852332852333, 0.023328523328523327, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.023328523328523327, 0.0468975468975469, 0.03342953342953342, 0.021645021645021644, 0.02332852332852333, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.025012025012025013, 0.03511303511303512, 0.021645021645021644, 0.023328523328523327, 0.021645021645021644, 0.03511303511303512, 0.03848003848003848]",picture are blurry when i take picture but video are perfectly clear fix this please,"[0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.027494331065759617, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03741496598639454, 0.025510204081632633, 0.025510204081632633, 0.027494331065759617, 0.027494331065759613, 0.0413832199546485, 0.029478458049886597, 0.025510204081632633, 0.027494331065759617, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.053287981859410395, 0.03741496598639454]",0.11426761870810949
i didnt create the account is my defense can not help i had girl messaging me thinking i was ian on the new snapchat and was wanting to meet up and i just couldnt tell them it wasnt ian they would of been heart broken girl are crazy for ian i just have to say that,"[0.021645021645021644, 0.04521404521404521, 0.021645021645021644, 0.02837902837902838, 0.021645021645021644, 0.021645021645021644, 0.07046657046657048, 0.07383357383357385, 0.021645021645021644, 0.033429533429533434, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.023328523328523327, 0.026695526695526696, 0.02332852332852333, 0.023328523328523327, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.023328523328523327, 0.0468975468975469, 0.03342953342953342, 0.021645021645021644, 0.02332852332852333, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.025012025012025013, 0.03511303511303512, 0.021645021645021644, 0.023328523328523327, 0.021645021645021644, 0.03511303511303512, 0.03848003848003848]",its pretty good but sometimes its crash,"[0.026954177897574125, 0.026954177897574125, 0.03743635819107518, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.03533992213237496, 0.04582210242587602, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.04582210242587602, 0.026954177897574125]",0.11546153882415826
i didnt create the account is my defense can not help i had girl messaging me thinking i was ian on the new snapchat and was wanting to meet up and i just couldnt tell them it wasnt ian they would of been heart broken girl are crazy for ian i just have to say that,"[0.021645021645021644, 0.04521404521404521, 0.021645021645021644, 0.02837902837902838, 0.021645021645021644, 0.021645021645021644, 0.07046657046657048, 0.07383357383357385, 0.021645021645021644, 0.033429533429533434, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.023328523328523327, 0.026695526695526696, 0.02332852332852333, 0.023328523328523327, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.023328523328523327, 0.0468975468975469, 0.03342953342953342, 0.021645021645021644, 0.02332852332852333, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.025012025012025013, 0.03511303511303512, 0.021645021645021644, 0.023328523328523327, 0.021645021645021644, 0.03511303511303512, 0.03848003848003848]",hi i can not open my camera roll video please fix it,"[0.044155844155844184, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.027994227994228005, 0.025974025974025986, 0.05021645021645024, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.04213564213564216, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.027994227994228005, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.03607503607503609, 0.044155844155844184]",0.11722834916414944
the problem i have had with snapchat is people send such junk video of them lipsynching picture of their lunch like fuck sake i do not need to see a picture of your booty and starbucks cup every day so so far twitter seems to be the easiest haha,"[0.02199546485260772, 0.020408163265306128, 0.04739229024943313, 0.020408163265306128, 0.020408163265306128, 0.029931972789115656, 0.0378684807256236, 0.020408163265306128, 0.023582766439909305, 0.031519274376417244, 0.020408163265306128, 0.029931972789115663, 0.020408163265306128, 0.028344671201814067, 0.020408163265306128, 0.03469387755102041, 0.03469387755102042, 0.05056689342403631, 0.020408163265306128, 0.03628117913832201, 0.020408163265306128, 0.020408163265306128, 0.08866213151927442, 0.026757369614512486, 0.02199546485260772, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.03310657596371884, 0.021995464852607716, 0.02199546485260772, 0.052154195011337896, 0.020408163265306128]",the update a of march st suck as and they should go back to the one before only good thing is how they fixed the memory,"[0.024213075060532684, 0.024213075060532684, 0.029862792574656977, 0.026096314231907447, 0.026096314231907444, 0.029862792574656977, 0.03739574926015602, 0.024213075060532684, 0.027979553403282207, 0.02797955340328221, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.026096314231907444, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.037395749260156035, 0.02797955340328221, 0.026096314231907447, 0.08447672854452515, 0.03174603174603174, 0.026096314231907447, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.026096314231907444, 0.024213075060532684, 0.03551251008878127, 0.024213075060532684, 0.026096314231907444, 0.035512510088781264, 0.024213075060532684]",0.08776630693328678
the problem i have had with snapchat is people send such junk video of them lipsynching picture of their lunch like fuck sake i do not need to see a picture of your booty and starbucks cup every day so so far twitter seems to be the easiest haha,"[0.02199546485260772, 0.020408163265306128, 0.04739229024943313, 0.020408163265306128, 0.020408163265306128, 0.029931972789115656, 0.0378684807256236, 0.020408163265306128, 0.023582766439909305, 0.031519274376417244, 0.020408163265306128, 0.029931972789115663, 0.020408163265306128, 0.028344671201814067, 0.020408163265306128, 0.03469387755102041, 0.03469387755102042, 0.05056689342403631, 0.020408163265306128, 0.03628117913832201, 0.020408163265306128, 0.020408163265306128, 0.08866213151927442, 0.026757369614512486, 0.02199546485260772, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.03310657596371884, 0.021995464852607716, 0.02199546485260772, 0.052154195011337896, 0.020408163265306128]",suddenly notification sound stopped working after this update i miss a lot of them now and i have to check my phone visually every few min please fix quickly i am on an s plus,"[0.025661375661375663, 0.02380952380952381, 0.04417989417989419, 0.02380952380952381, 0.027513227513227514, 0.04417989417989419, 0.025661375661375666, 0.02380952380952381, 0.025661375661375663, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.025661375661375663, 0.031216931216931223, 0.02751322751322751, 0.02380952380952381, 0.03677248677248677, 0.03306878306878307, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.055291005291005314, 0.025661375661375666, 0.025661375661375663, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.03677248677248678, 0.025661375661375663, 0.02380952380952381, 0.049735449735449744, 0.02936507936507937]",0.08946717984584576
the problem i have had with snapchat is people send such junk video of them lipsynching picture of their lunch like fuck sake i do not need to see a picture of your booty and starbucks cup every day so so far twitter seems to be the easiest haha,"[0.02199546485260772, 0.020408163265306128, 0.04739229024943313, 0.020408163265306128, 0.020408163265306128, 0.029931972789115656, 0.0378684807256236, 0.020408163265306128, 0.023582766439909305, 0.031519274376417244, 0.020408163265306128, 0.029931972789115663, 0.020408163265306128, 0.028344671201814067, 0.020408163265306128, 0.03469387755102041, 0.03469387755102042, 0.05056689342403631, 0.020408163265306128, 0.03628117913832201, 0.020408163265306128, 0.020408163265306128, 0.08866213151927442, 0.026757369614512486, 0.02199546485260772, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.03310657596371884, 0.021995464852607716, 0.02199546485260772, 0.052154195011337896, 0.020408163265306128]",since the last update the sound and notification no longer work,"[0.027494331065759613, 0.025510204081632633, 0.03741496598639454, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.029478458049886597, 0.031462585034013585, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03939909297052152, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.07908163265306119, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03741496598639454, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633]",0.08958502693131029
the problem i have had with snapchat is people send such junk video of them lipsynching picture of their lunch like fuck sake i do not need to see a picture of your booty and starbucks cup every day so so far twitter seems to be the easiest haha,"[0.02199546485260772, 0.020408163265306128, 0.04739229024943313, 0.020408163265306128, 0.020408163265306128, 0.029931972789115656, 0.0378684807256236, 0.020408163265306128, 0.023582766439909305, 0.031519274376417244, 0.020408163265306128, 0.029931972789115663, 0.020408163265306128, 0.028344671201814067, 0.020408163265306128, 0.03469387755102041, 0.03469387755102042, 0.05056689342403631, 0.020408163265306128, 0.03628117913832201, 0.020408163265306128, 0.020408163265306128, 0.08866213151927442, 0.026757369614512486, 0.02199546485260772, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.03310657596371884, 0.021995464852607716, 0.02199546485260772, 0.052154195011337896, 0.020408163265306128]",it suck that i can no longer see my friend bitmoji when i send my friend a snap please fix this it was nice feature that we no longer have and it make the application very boring and plain,"[0.021321961620469076, 0.022980336413172233, 0.03293058516939114, 0.021321961620469076, 0.029613835583984834, 0.022980336413172233, 0.026297085998578534, 0.021321961620469076, 0.021321961620469076, 0.03624733475479744, 0.021321961620469076, 0.03624733475479744, 0.04122245913290689, 0.02298033641317223, 0.021321961620469076, 0.024638711205875383, 0.021321961620469076, 0.052831082681828956, 0.021321961620469076, 0.022980336413172233, 0.03458895996209429, 0.02961383558398483, 0.07273158019426676, 0.022980336413172233, 0.021321961620469076, 0.024638711205875383, 0.021321961620469076, 0.021321961620469076, 0.024638711205875383, 0.021321961620469076, 0.03956408434020374, 0.021321961620469076, 0.022980336413172233, 0.056147832267235256, 0.022980336413172233]",0.0913930809226227
the problem i have had with snapchat is people send such junk video of them lipsynching picture of their lunch like fuck sake i do not need to see a picture of your booty and starbucks cup every day so so far twitter seems to be the easiest haha,"[0.02199546485260772, 0.020408163265306128, 0.04739229024943313, 0.020408163265306128, 0.020408163265306128, 0.029931972789115656, 0.0378684807256236, 0.020408163265306128, 0.023582766439909305, 0.031519274376417244, 0.020408163265306128, 0.029931972789115663, 0.020408163265306128, 0.028344671201814067, 0.020408163265306128, 0.03469387755102041, 0.03469387755102042, 0.05056689342403631, 0.020408163265306128, 0.03628117913832201, 0.020408163265306128, 0.020408163265306128, 0.08866213151927442, 0.026757369614512486, 0.02199546485260772, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.020408163265306128, 0.03310657596371884, 0.021995464852607716, 0.02199546485260772, 0.052154195011337896, 0.020408163265306128]",its good to talk to friend and everything but the issue i have and dislike a lot is that on phone you can do much more than on android its very annoying please change this and make android a good a phone have its on snapshot,"[0.021645021645021644, 0.025012025012025013, 0.05531505531505532, 0.021645021645021644, 0.021645021645021644, 0.03511303511303512, 0.05026455026455028, 0.021645021645021644, 0.021645021645021644, 0.033429533429533434, 0.021645021645021644, 0.023328523328523327, 0.021645021645021644, 0.02332852332852333, 0.023328523328523327, 0.021645021645021644, 0.023328523328523327, 0.0367965367965368, 0.021645021645021644, 0.0367965367965368, 0.03006253006253006, 0.021645021645021644, 0.09235209235209237, 0.021645021645021644, 0.0367965367965368, 0.021645021645021644, 0.02332852332852333, 0.023328523328523327, 0.021645021645021644, 0.02332852332852333, 0.02332852332852333, 0.02332852332852333, 0.02837902837902838, 0.025012025012025013, 0.02332852332852333]",0.09179533986187237
my account has been locked for hour and i amreceiving the same message what are some example of third party aps how to i fix this problem because its ridiculous,"[0.03799115274525111, 0.025240697371844912, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.0379911527452511, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.05620608899297425, 0.03434816549570647, 0.023419203747072598, 0.025240697371844915, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.05620608899297425, 0.023419203747072598, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.023419203747072598, 0.0361696591204788, 0.023419203747072598, 0.027062190996617226, 0.023419203747072598, 0.03981264637002342, 0.025240697371844912]",can not see my view,"[0.04582210242587602, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.03324348607367475, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.04582210242587602, 0.026954177897574122, 0.039532794249775384, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122]",0.07435293307363004
my account has been locked for hour and i amreceiving the same message what are some example of third party aps how to i fix this problem because its ridiculous,"[0.03799115274525111, 0.025240697371844912, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.0379911527452511, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.05620608899297425, 0.03434816549570647, 0.023419203747072598, 0.025240697371844915, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.05620608899297425, 0.023419203747072598, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.023419203747072598, 0.0361696591204788, 0.023419203747072598, 0.027062190996617226, 0.023419203747072598, 0.03981264637002342, 0.025240697371844912]",streak can not see on profile,"[0.04497354497354496, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04291593180482068, 0.028512639623750727, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04085831863609639, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04085831863609639, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.030570252792474998, 0.02851263962375072, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443]",0.07661987482440581
my account has been locked for hour and i amreceiving the same message what are some example of third party aps how to i fix this problem because its ridiculous,"[0.03799115274525111, 0.025240697371844912, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.0379911527452511, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.05620608899297425, 0.03434816549570647, 0.023419203747072598, 0.025240697371844915, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.05620608899297425, 0.023419203747072598, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.023419203747072598, 0.0361696591204788, 0.023419203747072598, 0.027062190996617226, 0.023419203747072598, 0.03981264637002342, 0.025240697371844912]",can not view video,"[0.04582210242587602, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.031147050014974545, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.04582210242587602, 0.026954177897574122, 0.041629230308475595, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122]",0.08016370063769244
my account has been locked for hour and i amreceiving the same message what are some example of third party aps how to i fix this problem because its ridiculous,"[0.03799115274525111, 0.025240697371844912, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.0379911527452511, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.05620608899297425, 0.03434816549570647, 0.023419203747072598, 0.025240697371844915, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.05620608899297425, 0.023419203747072598, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.023419203747072598, 0.0361696591204788, 0.023419203747072598, 0.027062190996617226, 0.023419203747072598, 0.03981264637002342, 0.025240697371844912]",need some improvement with new update snap with name some time list is not responding,"[0.04733560090702952, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.03543083900226761, 0.029478458049886642, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.029478458049886646, 0.02551020408163267, 0.04336734693877555, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.04733560090702952, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.039399092970521576, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.039399092970521576, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267, 0.02551020408163267]",0.08019190057693669
my account has been locked for hour and i amreceiving the same message what are some example of third party aps how to i fix this problem because its ridiculous,"[0.03799115274525111, 0.025240697371844912, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.0379911527452511, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.05620608899297425, 0.03434816549570647, 0.023419203747072598, 0.025240697371844915, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.05620608899297425, 0.023419203747072598, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.023419203747072598, 0.0361696591204788, 0.023419203747072598, 0.027062190996617226, 0.023419203747072598, 0.03981264637002342, 0.025240697371844912]",still can not send video,"[0.04497354497354496, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.030570252792474998, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04497354497354496, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04291593180482067, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04085831863609639, 0.026455026455026443]",0.08048517482470473
i amhaving trouble with my snapchat when i take a pic and go to sticker the application just close by itself it has been like this for hour and i do not get why i can take picture normally and snap and everything except for opening sticker please help,"[0.024439405391786337, 0.031494079113126724, 0.03502141597379691, 0.027966742252456534, 0.050894431846812804, 0.04031242126480221, 0.022675736961451243, 0.022675736961451243, 0.02973041068279163, 0.02443940539178634, 0.022675736961451243, 0.022675736961451243, 0.02443940539178634, 0.03149407911312673, 0.022675736961451243, 0.022675736961451243, 0.024439405391786337, 0.03854875283446712, 0.022675736961451243, 0.022675736961451243, 0.054421768707483, 0.03678508440413202, 0.035021415973796925, 0.024439405391786337, 0.022675736961451243, 0.03325774754346183, 0.022675736961451243, 0.022675736961451243, 0.03149407911312673, 0.022675736961451243, 0.03854875283446712, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243, 0.022675736961451243]",with the new update i can not even select many photo at a time please get this function back,"[0.043367346938775475, 0.03741496598639453, 0.025510204081632626, 0.025510204081632626, 0.03741496598639453, 0.02947845804988659, 0.025510204081632626, 0.025510204081632626, 0.03543083900226753, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.05328798185941038, 0.025510204081632626, 0.03146258503401357, 0.03146258503401358, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.03741496598639453, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626]",0.07156903621703492
