tweet-id,timestamp,text,app_name,comment,bug_report
1132299549303640064,2019-05-25 14:57:04,Has anyone else noticed @googlemaps is trying to sabotage the world with bad directions/false closures? Might be time to bring back Mapquest,google_map,"['anyone_else', 'notice', 'be', 'try', 'sabotage', 'world', 'bad', 'direction', 'false', 'closure', 'may', 'time', 'bring', 'back', 'mapquest']",1
1132108327737970688,2019-05-25 02:17:13,"@googlemaps question. How does your app cause some one to drive in a huge 5 mile circle without any vocal updates?

I just spent 1.5 hours driving from Redmond to Sultin and spent 30+ mins driving in a huge directionless circle thanks to your app!

SO FIX IT PLEASE! pic.twitter.com/RgKct8nVCq",google_map,"['question', 'do', 'app', 'cause', 'drive', 'huge', 'mile', 'circle', 'vocal', 'update', 'spend', 'hour', 'drive', 'redmond', 'sultin', 'spend', 'min', 'drive', 'huge', 'directionless', 'circle', 'thank', 'app', 'fix', 'pic_twitter', 'com', 'rgkct', 'nvcq']",1
1124353254119309313,2019-05-03 16:41:19,Hmm. What happens when you try to add? Do you see any error message? Let us know.,google_map,"['happen', 'try', 'add', 'do', 'see', 'error_message', 'know']",1
1124345152481501184,2019-05-03 16:09:08,"Hey, we will.   But I can confirm they're matching up with what we're seeing in search. I think the issue is on Google's end, not ours or yours. In only shows up for specific keywords and also aligns to what we're seeing in the Organic results given (non-local)",google_map,"['confirm', 'be', 'match', 'see', 'search', 'think', 'issue', 'be', 'google', 'end', 'not', 'show', 'specific', 'keyword', 'also', 'aligns', 'see', 'organic', 'result', 'give', 'non', 'local']",1
1124337198290096129,2019-05-03 15:37:31,"Hey @googlemaps First lost soul of the day. I told them about the glitch in your app and showed them the ""biking"" work around. They're going to the last street on the list I sent you a few days ago.

If I had a dollar for every time I did that I'd have a couple hundred bucks  pic.twitter.com/b3W1WGJOQn",google_map,"['first', 'lose', 'soul', 'day', 'tell', 'glitch', 'app', 'show', 'bike', 'work', 'be', 'go', 'last', 'street', 'list', 'send', 'days_ago', 'dollar', 'time', 'do', 'would', 'have', 'couple', 'buck', 'pic_twitter', 'com', 'wgjoqn']",1
1124318391588851712,2019-05-03 14:22:48,Living in Houston means listening as @googlemaps repeatedly gives you directions that refer to the George R. Brown Convention Center as the “Georgie Brown Convention Center.” Please fix this.,google_map,"['live', 'houston', 'mean', 'listen', 'repeatedly', 'give', 'direction', 'refer', 'george', 'brown', 'convention', 'center', 'georgie', 'brown', 'convention', 'center', 'fix']",1
1124306226731524096,2019-05-03 13:34:27,it appears to be working this morning. it was on any device on my home network. i was getting a 403 error on the tiles according to the developer console,google_map,"['appear', 'work', 'morning', 'device', 'home', 'network', 'get', 'error', 'tile', 'accord', 'developer', 'console']",1
1124279749847715846,2019-05-03 11:49:15,Hello @googlemaps! Seems like there's a little bug here in France:  … Don't know where to report this :/ pic.twitter.com/5KvWwbiaFO,google_map,"['seem', 'there', 's', 'little', 'bug', 'france', 'do', 'not', 'know', 'report', 'pic_twitter', 'com', 'kvwwbiafo']",1
1124236865547251713,2019-05-03 08:58:50,"@googlemaps Most of the time I love y'all, but what's with the time it takes to recognise WiFi APs have moved? I moved into a new appt 6 months ago, and you still blue dot me somewhere else when I'm out of GPS coverage. Feedback sent loads of times. What's the fix?",google_map,"['time', 'love', 's', 'time', 'take', 'recognise', 'ap', 'have', 'move', 'move', 'new', 'appt', 'still', 'blue', 'dot', 'somewhere', 'else', 'be', 'gps', 'coverage', 'feedback', 'send', 'load', 'time', 's', 'fix']",1
1124125670945243137,2019-05-03 01:36:59,"No time for a field trip to Rome? No problem! We used @googlemaps to bring Rome to our classroom by exploring amazing structures including the Colosseum, Pantheon, and more! pic.twitter.com/PAPZCGz7iu",google_map,"['time', 'field', 'trip', 'rome', 'problem', 'use', 'bring', 'rome', 'classroom', 'explore', 'amazing', 'structure', 'include', 'colosseum', 'pantheon', 'pic_twitter', 'com', 'papzcgz']",1
