index,tweet-id,timestamp,text,app_name,comment,bug_report,topic_distribution
0,1133511645244928000,2019-05-28 23:13:30,yo what did you do to whatsap web it consumes cpu like mining bitcoin or crypto and make the laptop fan go crazy it also broke stylus dark mode whatsapweb webwhatsap,whatsapp,"['yo', 'do', 'do', 'whatsapp_web', 'consume', 'cpu', 'mining', 'bitcoin', 'crypto', 'make', 'laptop', 'fan', 'go', 'crazy', 'also', 'break', 'stylus', 'dark_mode', 'whatsappweb', 'webwhatsapp']",1,"[0.024213075060532684, 0.039278988431530805, 0.02609631423190745, 0.02609631423190745, 0.027979553403282214, 0.024213075060532684, 0.04116222760290557, 0.024213075060532684, 0.02986279257465698, 0.024213075060532684, 0.02609631423190745, 0.037395749260156035, 0.033629270917406515, 0.03551251008878127, 0.024213075060532684, 0.02609631423190745, 0.024213075060532684, 0.02609631423190745, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.026096314231907447, 0.02986279257465698, 0.027979553403282214, 0.026096314231907447, 0.024213075060532684, 0.02609631423190745, 0.024213075060532684, 0.031746031746031744, 0.024213075060532684, 0.039278988431530805, 0.026096314231907447, 0.024213075060532684, 0.039278988431530805, 0.03739574926015603]"
1,1133465855533211648,2019-05-28 20:11:33,how do i contact a member of your team regarding an important issue,whatsapp,"['do', 'contact', 'member', 'team', 'regard', 'important', 'issue']",1,"[0.0373351218421641, 0.021685669572993522, 0.021685669572993522, 0.020120724346076462, 0.04359490274983234, 0.04828973843058352, 0.021685669572993522, 0.02168566957299352, 0.03264028616141293, 0.04046501229599822, 0.03264028616141293, 0.023250614799910578, 0.020120724346076462, 0.021685669572993522, 0.024815560026827638, 0.04046501229599822, 0.021685669572993522, 0.026380505253744694, 0.021685669572993522, 0.020120724346076462, 0.021685669572993522, 0.020120724346076462, 0.03890006706908116, 0.023250614799910578, 0.03264028616141293, 0.03264028616141293, 0.020120724346076462, 0.031075340934495873, 0.031075340934495866, 0.026380505253744697, 0.02168566957299352, 0.026380505253744694, 0.038900067069081154, 0.04202995752291528, 0.031075340934495863]"
2,1133429037114675200,2019-05-28 17:45:15,why i need to wait for hour for requesting verification code if i get to get code in first attempt due to network issue why i need to suffer for whole day my work will be hampered,whatsapp,"['need', 'wait', 'hour', 'request', 'verification_code', 'get', 'get', 'code', 'first', 'attempt', 'network', 'issue', 'need', 'suffer', 'whole', 'day', 'work', 'hamper']",1,"[0.039956212370005455, 0.024630541871921166, 0.024630541871921166, 0.026546250684181705, 0.024630541871921166, 0.030377668308702768, 0.024630541871921166, 0.024630541871921166, 0.03229337712096331, 0.024630541871921166, 0.0265462506841817, 0.0265462506841817, 0.024630541871921166, 0.024630541871921166, 0.024630541871921166, 0.03612479474548438, 0.026546250684181705, 0.024630541871921166, 0.024630541871921166, 0.024630541871921166, 0.038040503557744916, 0.024630541871921166, 0.024630541871921166, 0.024630541871921166, 0.05911330049261082, 0.024630541871921166, 0.024630541871921166, 0.024630541871921166, 0.024630541871921166, 0.03229337712096331, 0.04187192118226598, 0.024630541871921166, 0.024630541871921166, 0.024630541871921166, 0.041871921182265986]"
3,1133402713910370304,2019-05-28 16:00:39,i am having a very big problem to use my account account my number is barred what should l do to have it sorted it is,whatsapp,"['have', 'big', 'problem', 'use', 'account', 'account', 'number', 'be', 'bar', 'do', 'have', 'sort']",1,"[0.0235827664399093, 0.02675736961451248, 0.021995464852607716, 0.020408163265306128, 0.021995464852607716, 0.0378684807256236, 0.020408163265306128, 0.02199546485260772, 0.020408163265306128, 0.03310657596371884, 0.023582766439909305, 0.03786848072562359, 0.03469387755102042, 0.03310657596371884, 0.020408163265306128, 0.05056689342403631, 0.020408163265306128, 0.021995464852607716, 0.02675736961451248, 0.03469387755102042, 0.021995464852607716, 0.020408163265306128, 0.025170068027210894, 0.029931972789115663, 0.0378684807256236, 0.0378684807256236, 0.028344671201814067, 0.034693877551020415, 0.05691609977324266, 0.020408163265306128, 0.020408163265306128, 0.036281179138322, 0.020408163265306128, 0.03151927437641725, 0.025170068027210894]"
4,1133307539167141888,2019-05-28 09:42:27,this is the error please fixed it,whatsapp,"['be', 'error', 'fix', 'com', 'zevqel', 'dfi']",1,"[0.023687423687423687, 0.02197802197802198, 0.02197802197802198, 0.02197802197802198, 0.03565323565323566, 0.023687423687423687, 0.023687423687423687, 0.030525030525030528, 0.02197802197802198, 0.028815628815628817, 0.02197802197802198, 0.02197802197802198, 0.023687423687423687, 0.030525030525030524, 0.025396825396825397, 0.028815628815628817, 0.03736263736263737, 0.02197802197802198, 0.02881562881562882, 0.02197802197802198, 0.03394383394383395, 0.06471306471306473, 0.03223443223443223, 0.025396825396825397, 0.03736263736263737, 0.04078144078144078, 0.02197802197802198, 0.02197802197802198, 0.0253968253968254, 0.04590964590964591, 0.03565323565323566, 0.02197802197802198, 0.030525030525030524, 0.02197802197802198, 0.023687423687423687]"
5,1133300525024178176,2019-05-28 09:14:35,io if there is a message from a muted group it appears a a number on the application icon any plan of fixing this is in a future release,whatsapp,"['ios', 'be', 'message', 'muted', 'group', 'appear', 'number', 'app', 'icon', 'plan', 'fix', 'be', 'future', 'release']",1,"[0.03022396173081105, 0.021091541639486844, 0.04544466188301806, 0.022613611654707547, 0.019569471624266144, 0.019569471624266144, 0.024135681669928247, 0.03326810176125245, 0.022613611654707547, 0.021091541639486847, 0.019569471624266144, 0.021091541639486844, 0.03326810176125245, 0.019569471624266144, 0.022613611654707544, 0.03326810176125245, 0.019569471624266144, 0.04696673189823876, 0.019569471624266144, 0.019569471624266144, 0.043922591867797345, 0.04240052185257665, 0.021091541639486844, 0.04087845183735595, 0.019569471624266144, 0.02717982170036965, 0.019569471624266144, 0.021091541639486847, 0.021091541639486847, 0.019569471624266144, 0.033268101761252444, 0.019569471624266144, 0.06066536203522506, 0.07588606218743206, 0.019569471624266144]"
6,1133239474534670336,2019-05-28 05:11:59,dear whatsap people i find it unbelievable that there no onion emoji i urge you to solve this issue a soon a you can kind regard,whatsapp,"['dear', 'whatsapp', 'people', 'find', 'unbelievable', 'onion', 'emoji', 'urge', 'solve', 'issue', 'kind', 'regard']",1,"[0.040115440115440125, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.04213564213564215, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.04415584415584418, 0.038095238095238106, 0.04213564213564215, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.027994227994228005, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.027994227994228005, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983]"
7,1133116705662799875,2019-05-27 21:04:09,good evening i am having a problem it is the second time i have been banned from whatsap whitout violating any of the term i need help please,whatsapp,"['good', 'evening', 'be', 'have', 'problem', 'second', 'time', 'have', 'be', 'ban', 'whatsapp', 'whitout', 'violate', 'term', 'need', 'help', 'please']",1,"[0.02926587301587302, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.043154761904761904, 0.02405753968253968, 0.02232142857142857, 0.02232142857142857, 0.03968253968253969, 0.03100198412698413, 0.02232142857142857, 0.02405753968253968, 0.02405753968253968, 0.025793650793650796, 0.02405753968253968, 0.06746031746031747, 0.02232142857142857, 0.037946428571428575, 0.02232142857142857, 0.02232142857142857, 0.029265873015873013, 0.03273809523809523, 0.025793650793650792, 0.03273809523809524, 0.02232142857142857, 0.031001984126984124, 0.02232142857142857, 0.029265873015873013, 0.025793650793650796, 0.024057539682539684, 0.024057539682539684, 0.025793650793650796, 0.03621031746031746, 0.02405753968253968, 0.043154761904761904]"
8,1133037821772673024,2019-05-27 15:50:42,trying to fix someone else is wa install loathsome that a biz with your market value is unable to provide decent method of restoring old crypt file uninstalreinstal doe not function a stated sad that it is so widely used your dev team is insulting,whatsapp,"['try', 'fix', 'someone', 'else', 'wa', 'install', 'loathsome', 'biz', 'market', 'value', 'be', 'unable', 'provide', 'decent', 'method', 'restore', 'old', 'crypt', 'file', 'uninstall', 'reinstall', 'do', 'not', 'function', 'state', 'sad', 'widely', 'use', 'dev', 'team', 'be', 'insult']",1,"[0.05265810027714788, 0.022675736961451233, 0.022675736961451233, 0.03678508440413201, 0.03325774754346181, 0.0385487528344671, 0.040312421264802195, 0.022675736961451233, 0.02443940539178633, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.049130763416477666, 0.022675736961451233, 0.0385487528344671, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.02620307382212143, 0.033257747543461814, 0.0385487528344671, 0.05089443184681277, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.022675736961451233, 0.0385487528344671]"
9,1132966077187657728,2019-05-27 11:05:36,two day the account is closed and i do not know what the problem is and technical support doe not answer,whatsapp,"['two_day', 'account', 'be', 'close', 'do', 'not', 'know', 'problem', 'be', 'technical_support', 'do', 'not', 'answer']",1,"[0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.03006253006253007, 0.02332852332852333, 0.021645021645021644, 0.021645021645021644, 0.023328523328523327, 0.02837902837902838, 0.021645021645021644, 0.05026455026455028, 0.028379028379028382, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.033429533429533434, 0.021645021645021644, 0.03848003848003848, 0.03342953342953343, 0.05363155363155364, 0.03174603174603175, 0.02332852332852333, 0.021645021645021644, 0.025012025012025017, 0.026695526695526696, 0.021645021645021644, 0.021645021645021644, 0.021645021645021644, 0.051948051948051965, 0.056998556998557, 0.021645021645021644, 0.03511303511303512, 0.023328523328523327, 0.03342953342953342, 0.025012025012025013]"
