index,tweet-id,timestamp,text,app_name,comment,bug_report,topic_distribution
0,1103742879824920576,2019-03-07 19:43:03,hello may i request for help this is very very urgently thing i forget to backup my chat history on io then on march nd my whatsap running into problem then i uninstal i forgot to backup can i take back my chat history please,whatsapp,"['may', 'request', 'help', 'be', 'urgently', 'thing', 'forget', 'backup', 'chat', 'history', 'io', 'march', 'whatsapp', 'run', 'problem', 'uninstall', 'forget', 'backup', 'take', 'back', 'chat', 'history']",1,"[0.02332852332852332, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.03511303511303511, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.03679653679653679, 0.02332852332852332, 0.03174603174603174, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.023328523328523323, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.07046657046657047, 0.02669552669552669, 0.02332852332852332, 0.02164502164502164, 0.02164502164502164, 0.0957190957190957, 0.023328523328523323, 0.02164502164502164, 0.02332852332852332, 0.031746031746031744, 0.03342953342953343, 0.02164502164502164, 0.02164502164502164, 0.05026455026455027, 0.03679653679653679]"
1,1103663863231217664,2019-03-07 14:29:04,hi i have one question is it possible to get back my previous chat from old phone to new phone if this happened to me i try to reinstall for so many time but still the same problem came out can i have a solution i really need my previous chat i amusing iphone,whatsapp,"['have', 'question', 'be', 'possible', 'get', 'back', 'previous', 'chat', 'old', 'phone', 'new', 'phone', 'happen', 'try', 'reinstall', 'many_time', 'still', 'problem', 'come', 'have', 'solution', 'really', 'need', 'previous', 'chat', 'be', 'use', 'iphone']",1,"[0.021978021978021976, 0.03736263736263736, 0.021978021978021976, 0.021978021978021976, 0.0442002442002442, 0.05274725274725275, 0.021978021978021976, 0.030525030525030528, 0.021978021978021976, 0.033943833943833934, 0.021978021978021976, 0.03736263736263736, 0.03736263736263736, 0.025396825396825397, 0.023687423687423683, 0.021978021978021976, 0.03052503052503052, 0.021978021978021976, 0.021978021978021976, 0.023687423687423687, 0.03223443223443224, 0.021978021978021976, 0.021978021978021976, 0.03907203907203907, 0.023687423687423683, 0.05274725274725276, 0.021978021978021976, 0.03736263736263736, 0.023687423687423687, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.023687423687423687, 0.03907203907203907]"
2,1103537468949688320,2019-03-07 06:06:49,i want to ask about activate whatsap account my mother number have been registered in whatsap but because sim card was broke so my mother reregister the number but it could not work because my mother have been tried to registered so many time could you help u,whatsapp,"['wanna', 'ask', 'activate', 'whatsapp', 'account', 'mother', 'number', 'have', 'be', 'register', 'whatsapp', 'sim', 'card', 'break', 'mother', 'register', 'number', 'could', 'not', 'work', 'mother', 'have', 'be', 'try', 'register', 'many', 'time', 'could', 'help']",1,"[0.030062530062530058, 0.036796536796536786, 0.026695526695526686, 0.021645021645021637, 0.025012025012025006, 0.05699855699855699, 0.021645021645021637, 0.02837902837902837, 0.021645021645021637, 0.021645021645021637, 0.021645021645021637, 0.021645021645021637, 0.05026455026455026, 0.021645021645021637, 0.021645021645021637, 0.021645021645021637, 0.03342953342953343, 0.07383357383357382, 0.02332852332852332, 0.021645021645021637, 0.021645021645021637, 0.025012025012025006, 0.021645021645021637, 0.021645021645021637, 0.021645021645021637, 0.021645021645021637, 0.021645021645021637, 0.036796536796536786, 0.021645021645021637, 0.021645021645021637, 0.021645021645021637, 0.023328523328523323, 0.021645021645021637, 0.07551707551707551, 0.021645021645021637]"
3,1110222139074830336,2019-03-25 16:49:19,check these image how come someone who is not in my contact list can see my whatsap status when i restricted my whatsap status to just my contact its a bug for sure,whatsapp,"['check', 'image', 'come', 'someone', 'be', 'not', 'contact', 'list', 'see', 'whatsapp', 'status', 'restrict', 'whatsapp', 'status', 'contact', 'bug', 'sure', 'pic_twitter', 'com', 'pkjfwztnib']",1,"[0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.030705178246161854, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.07259953161592508, 0.0234192037470726, 0.030705178246161854, 0.0234192037470726, 0.039812646370023436, 0.0234192037470726, 0.07259953161592508, 0.025240697371844915, 0.0234192037470726, 0.03434816549570649, 0.0234192037470726, 0.03434816549570649, 0.0234192037470726, 0.027062190996617233, 0.047098620869112685, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726]"
4,1110213166431174663,2019-03-25 16:13:40,i have a problem with whatsap application it doe not let me send voice message it doe not let me send photo or video it doe not let me publish state it doe not let me listen to message or see photo and video it doe not let me change profile photo,whatsapp,"['have', 'problem', 'whatsapp', 'application', 'do', 'not', 'let', 'send', 'voice', 'message', 'do', 'not', 'let', 'send', 'photo', 'video', 'do', 'not', 'let', 'publish', 'state', 'do', 'not', 'let', 'listen', 'message', 'see', 'photo', 'video', 'do', 'not', 'let', 'change', 'profile', 'photo']",1,"[0.01742160278745644, 0.04316686024003096, 0.020131629887727445, 0.025551684088269452, 0.01742160278745644, 0.021486643437862947, 0.05400696864111498, 0.021486643437862947, 0.024196670538133944, 0.01742160278745644, 0.05129694154084398, 0.01742160278745644, 0.05671699574138598, 0.02419667053813395, 0.03639179248935345, 0.01742160278745644, 0.01742160278745644, 0.07839721254355399, 0.028261711188540442, 0.01742160278745644, 0.020131629887727445, 0.01877661633759194, 0.01742160278745644, 0.01877661633759194, 0.02419667053813395, 0.04587688734030197, 0.01742160278745644, 0.01742160278745644, 0.025551684088269452, 0.09194734804490899, 0.01742160278745644, 0.025551684088269442, 0.01742160278745644, 0.01742160278745644, 0.01742160278745644]"
5,1110207632218959872,2019-03-25 15:51:40,why do you never respond to email i have a big problem you have accidentally blocked my number,whatsapp,"['do', 'never', 'respond', 'email', 'have', 'big', 'problem', 'have', 'accidentally', 'block', 'number']",1,"[0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.04378762999452653, 0.024630541871921173, 0.03804050355774492, 0.041871921182266, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.028461959496442247, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.041871921182266, 0.024630541871921173, 0.024630541871921173, 0.028461959496442247, 0.024630541871921173, 0.024630541871921173, 0.026546250684181705, 0.024630541871921173, 0.05528188286808974, 0.024630541871921173, 0.024630541871921173, 0.03420908593322385, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.041871921182266, 0.028461959496442243]"
6,1110193815594459136,2019-03-25 14:56:46,i have a problem in my account in ksa what can i do,whatsapp,"['have', 'problem', 'account', 'ksa', 'do']",1,"[0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.03533992213237496, 0.026954177897574122, 0.037436358191075166, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.04582210242587602, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.03953279424977537, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.03324348607367475, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122]"
7,1110105595129024512,2019-03-25 09:06:13,hi sir can you please check that why my whatsap is banned can you please fix this and unblock my whatsap,whatsapp,"['sir', 'check', 'whatsapp', 'be', 'ban', 'fix', 'unblock', 'whatsapp']",1,"[0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03203463203463205, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03001443001443003, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.0461760461760462, 0.050216450216450235, 0.025974025974025983, 0.03203463203463205, 0.025974025974025983, 0.03405483405483407, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.0461760461760462, 0.025974025974025983]"
8,1110053704852361216,2019-03-25 05:40:01,hi dear whatsap my phone was banned a week ago i try to contact your support teambut it seems that is not working i have friend customer partner on whatsap now i can not get in touch with themcould you please do me a favor to fix ithanks,whatsapp,"['dear', 'whatsapp', 'phone', 'ban', 'week', 'ago', 'try', 'contact', 'support', 'team', 'seem', 's', 'not', 'work', 'have', 'friend', 'customer', 'partner', 'whatsapp', 'not', 'get', 'touch', 'could', 'please', 'do', 'favor', 'fix', 'thank']",1,"[0.034693877551020415, 0.02040816326530613, 0.02040816326530613, 0.02040816326530613, 0.025170068027210897, 0.034693877551020415, 0.02199546485260772, 0.02199546485260772, 0.021995464852607716, 0.03310657596371884, 0.021995464852607716, 0.02040816326530613, 0.02199546485260772, 0.03628117913832201, 0.02040816326530613, 0.02040816326530613, 0.029931972789115656, 0.04739229024943314, 0.02040816326530613, 0.03310657596371884, 0.02199546485260772, 0.02040816326530613, 0.02199546485260772, 0.06961451247165537, 0.02040816326530613, 0.02040816326530613, 0.02040816326530613, 0.02040816326530613, 0.03151927437641725, 0.02040816326530613, 0.02040816326530613, 0.02040816326530613, 0.02040816326530613, 0.12358276643990936, 0.02040816326530613]"
9,1102348702197395456,2019-03-03 23:23:05,fix your low quality shit its annoying and depressing hinders lot of visual communication please,whatsapp,"['fix', 'low', 'quality', 'shit', 'annoy', 'depressing', 'hinder', 'lot', 'visual', 'communication']",1,"[0.02380952380952381, 0.025661375661375666, 0.03492063492063493, 0.03306878306878307, 0.03677248677248677, 0.02380952380952381, 0.031216931216931223, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.025661375661375663, 0.02380952380952381, 0.025661375661375663, 0.03306878306878307, 0.025661375661375666, 0.02380952380952381, 0.02936507936507937, 0.02380952380952381, 0.05899470899470901, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.055291005291005314, 0.02380952380952381, 0.025661375661375666, 0.02380952380952381, 0.025661375661375666, 0.02751322751322751, 0.02380952380952381, 0.02380952380952381, 0.04047619047619048, 0.03677248677248677]"
