tweet-id,timestamp,text,app_name,comment,bug_report
1.10883E+18,2019-03-21 20:41,"@messenger Hi. I don’t understand, I installed the update and my crush is still not texting me? Am I the only one with this technical issue? Can we fix it?",messenger,"['understand', 'instal', 'update', 'crush', 'be', 'still', 'not', 'texte', 'technical', 'issue', 'fix']",1
1.10842E+18,2019-03-20 17:14,@messenger app is not working properly. Not sending my messages right away to my Fiancé but it works when I message others. Is it a problem on my end or his?,messenger,"['app', 'be', 'not', 'working_properly', 'not', 'send', 'message', 'right', 'away', 'fiance', 'work', 'message', 'other', 'be', 'problem', 'end']",1
1.10815E+18,2019-03-19 23:22,@messenger my Fiancé isn't receiving my messages right away but it's working when I message others. Please fix,messenger,"['fiance', 'be', 'not', 'receive', 'message', 'right', 'away', 'work', 'message', 'other', 'fix']",1
1.10795E+18,2019-03-19 10:37,@Messenger error messages showing up on the app while accessing a specific convo. beta tester here. fix 'em up pls,messenger,"['error', 'message', 'show', 'app', 'access', 'specific', 'convo', 'beta', 'tester', 'fix']",1
1.10777E+18,2019-03-18 22:26,I already did so but there was no change upto now guys i like messenger but this problem is frustrating me for ril ok give us new update plz,messenger,"['already', 'do', 'change', 'upto', 'guy', 'messenger', 'problem', 'be', 'frustrating', 'ril', 'give', 'new', 'update', 'plz']",1
1.10696E+18,2019-03-16 16:36,Dark mode does not work at all devices please fix this.,messenger,"['dark_mode', 'do', 'not', 'work', 'device', 'fix']",1
1.10696E+18,2019-03-16 16:35,The emoji does not work at all devices please fix this.,messenger,"['emoji', 'do', 'not', 'work', 'device', 'fix']",1
1.10631E+18,2019-03-14 21:35,I need help fixing this problem pic.twitter.com/xebAFQXPph,messenger,"['nee', 'help', 'fix', 'problem', 'pic_twitter', 'com', 'xebafqxpph']",1
1.10598E+18,2019-03-13 23:43,@messenger hi there - is there an issue at the moment?!,messenger,"['be', 'issue', 'moment']",1
1.10598E+18,2019-03-13 23:43,@messenger Is the problem with messenger being fixed to cause I can’t send photos,messenger,"['be', 'problem', 'messenger', 'fix', 'cause', 'send', 'photo']",1
1.10597E+18,2019-03-13 23:18,@messenger there is a problem with the app pic.twitter.com/PP6wGia97c,messenger,"['be', 'problem', 'app', 'pic_twitter', 'com', 'wgia']",1
1.10597E+18,2019-03-13 23:12,@messenger I get this every time I try to sign in on my messenger app?... What is that please fix it pic.twitter.com/kBdPiITfQE,messenger,"['get', 'time', 'try', 'sign', 'messenger', 'app', 'be', 'fix', 'pic_twitter', 'com', 'kbdpiitfqe']",1
1.10597E+18,2019-03-13 23:10,"@messenger I have questions... Tried to send multiple pics and gifs to a friend, both through Facebook and Messenger... All of it deemed offensive. Error (#368) each time until somehow, a Hitler gif went through.

So to recap, Hitler good, ""wash your hads"" bad? pic.twitter.com/h1Yc7zYcVy",messenger,"['have', 'question', 'try', 'send', 'multiple', 'pic', 'gifs', 'friend', 'facebook', 'messenger', 'deem', 'offensive', 'error', 'time', 'somehow', 'hitler', 'gif', 'go', 'recap', 'hitl', 'good', 'wash', 'had', 'bad', 'pic_twitter', 'com', 'yc', 'zycvy']",1
1.10596E+18,2019-03-13 22:42,@messenger is there a problem with messenger? my friend and i haven't been able to send pictures all day. updated and restarted phone and it's still bugged,messenger,"['be', 'problem', 'messenger', 'friend', 'have', 'not', 'be', 'able', 'send', 'picture', 'day', 'update', 'restart', 'phone', 'still', 'bug']",1
